order_id,gender_category,product_line,product_name,size,units_sold,mrp,discount_applied,revenue,order_date,sales_channel,region,profit,month
3470,Kids,Soccer,Tiempo Legend,M,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,284.96,
3471,Kids,Lifestyle,Waffle One,L,0.0,5637.46,0.0,0.0,,Retail,kolkata,-364.01,
3472,Men,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.0,0.0,,Online,hyderbad,1750.67,
3473,Kids,Soccer,Premier III,M,4.0,3551.05,0.0,14204.2,,Online,delhi,63.47,
3474,Women,Basketball,LeBron 20,M,2.0,6506.07,0.0,13012.14,,Retail,hyderbad,3969.54,
3475,Kids,Soccer,Tiempo Legend,L,1.0,2120.44,0.0,2120.44,,Online,mumbai,2996.47,
3476,Men,Training,Flex Trainer,11,0.0,3891.22,0.37,0.0,,Retail,mumbai,1881.61,
3477,Men,Basketball,Air Jordan,M,2.0,4135.26,0.0,8270.52,,Online,delhi,1691.28,
3478,Kids,Training,Flex Trainer,9,0.0,6110.030000000001,0.0,0.0,2025-05-17,Retail,mumbai,2192.68,5.0
3479,Women,Training,ZoomX Invincible,XL,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,mumbai,1909.78,
3480,Kids,Running,Free RN,M,4.0,2917.45,0.0,11669.8,,Online,bangalore,2872.75,
3481,Women,Lifestyle,Air Force 1,XL,4.0,6110.030000000001,0.0,24440.120000000003,2023-10-15,Online,bengaluru,2564.61,10.0
3482,Men,Soccer,Mercurial Superfly,M,0.0,6110.030000000001,0.0,0.0,,Online,hyderabad,1660.47,
3483,Men,Lifestyle,Air Force 1,L,4.0,4733.92,0.0,18935.68,2024-12-04,Online,kolkata,738.19,12.0
3484,Kids,Lifestyle,Dunk Low,12,0.0,2638.44,0.0,0.0,,Online,bengaluru,1395.41,
3485,Women,Lifestyle,Dunk Low,,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-14,Retail,hyderabad,1722.38,12.0
3486,Kids,Training,SuperRep Go,L,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,delhi,1451.77,
3487,Men,Lifestyle,Dunk Low,M,0.0,3240.99,0.42,0.0,,Online,hyd,2927.35,
3488,Women,Soccer,Tiempo Legend,XL,4.0,6110.030000000001,0.0,24440.120000000003,,Online,kolkata,86.25,
3489,Kids,Running,React Infinity,8,2.0,6110.030000000001,0.0,12220.060000000001,,Online,mumbai,1734.72,
3490,Men,Running,Free RN,L,0.0,6110.030000000001,0.98,0.0,2025-07-08,Online,delhi,1591.77,7.0
3491,Men,Soccer,Premier III,XL,0.0,6110.030000000001,0.39,0.0,,Online,mumbai,-473.94,
2018,Women,Soccer,Phantom GT,6,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,-777.58,
3493,Men,Lifestyle,Dunk Low,,0.0,9446.34,1.09,0.0,,Online,bangalore,568.71,
3494,Kids,Running,Pegasus Turbo,,0.0,6110.030000000001,0.87,0.0,2024-09-17,Retail,pune,3566.05,9.0
3496,Men,Running,Air Zoom,M,3.0,6110.030000000001,0.77,18188.948307000002,,Retail,delhi,-786.91,
3497,Women,Basketball,Zoom Freak,L,2.0,8688.92,0.0,17377.84,,Online,mumbai,1878.22,
3498,Women,Training,SuperRep Go,M,0.0,8797.69,0.0,0.0,,Retail,pune,-910.3,
3499,Women,Training,ZoomX Invincible,,0.0,5864.29,0.0,0.0,,Retail,kolkata,357.03,
3500,Kids,Lifestyle,Blazer Mid,L,0.0,5471.81,0.56,0.0,,Retail,kolkata,361.86,
3502,Men,Lifestyle,Blazer Mid,L,0.0,6418.29,0.89,0.0,2023-11-09,Online,delhi,3665.75,11.0
3503,Men,Training,SuperRep Go,M,0.0,6992.17,0.0,0.0,,Online,mumbai,-1048.24,
3504,Women,Training,SuperRep Go,,0.0,9075.41,0.03,0.0,,Retail,delhi,3035.95,
2020,Kids,Lifestyle,Blazer Mid,XL,0.0,7126.64,0.89,0.0,,Retail,delhi,535.13,
3506,Men,Training,Metcon 7,L,0.0,9701.91,0.51,0.0,,Online,pune,2393.61,
3507,Kids,Running,Free RN,7,0.0,6110.030000000001,0.05,0.0,,Retail,mumbai,11.97,
3508,Kids,Training,ZoomX Invincible,,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,3466.92,
3509,Kids,Lifestyle,Blazer Mid,12,0.0,2066.04,0.0,0.0,,Online,mumbai,2278.11,
3510,Men,Soccer,Tiempo Legend,M,0.0,6110.030000000001,0.0,0.0,,Retail,hyderabad,3445.21,
3511,Kids,Lifestyle,Blazer Mid,XL,0.0,3248.17,0.06,0.0,2025-02-15,Retail,hyderabad,877.12,2.0
3512,Kids,Basketball,Zoom Freak,M,4.0,6110.030000000001,0.96,24205.494848000002,,Retail,pune,2516.79,
3513,Women,Training,SuperRep Go,,0.0,6145.98,0.0,0.0,2025-04-16,Retail,hyderbad,2625.95,4.0
3514,Kids,Running,React Infinity,7,0.0,6546.46,0.0,0.0,,Retail,hyderabad,2804.16,
3515,Men,Training,Flex Trainer,XL,0.0,2604.11,0.9,0.0,,Online,kolkata,699.6,
3516,Men,Training,ZoomX Invincible,M,0.0,7495.24,0.42,0.0,,Online,pune,3844.73,
3517,Women,Running,Air Zoom,,0.0,9962.36,0.0,0.0,,Retail,hyd,2661.74,
3518,Women,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,3047.69,
3519,Kids,Soccer,Premier III,,0.0,6110.030000000001,0.0,0.0,2025-05-25,Retail,kolkata,3491.18,5.0
3520,Women,Lifestyle,Waffle One,XL,2.0,2080.85,1.24,4110.09492,2024-03-22,Retail,delhi,-776.21,3.0
3521,Women,Training,ZoomX Invincible,M,0.0,8565.24,0.0,0.0,,Online,kolkata,3721.9,
2002,Women,Basketball,Zoom Freak,M,0.0,9041.15,0.44,0.0,,Retail,kolkata,1597.12,
3523,Kids,Training,SuperRep Go,6,0.0,7061.5,1.04,0.0,2024-06-09,Retail,kolkata,825.03,6.0
3524,Kids,Training,SuperRep Go,9,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,1646.1,
3525,Kids,Running,React Infinity,,0.0,7170.91,0.0,0.0,,Retail,mumbai,3030.5,
2030,Men,Basketball,Air Jordan,,0.0,6110.030000000001,0.0,0.0,,Online,hyderbad,2272.16,
3527,Men,Soccer,Phantom GT,,3.0,6110.030000000001,0.0,18330.090000000004,,Online,mumbai,-257.35,
3528,Kids,Running,React Infinity,L,0.0,3742.67,0.0,0.0,,Retail,hyderbad,2662.77,
3529,Men,Training,SuperRep Go,L,1.0,6110.030000000001,0.2,6097.809940000001,,Retail,delhi,1448.77,
3530,Women,Soccer,Mercurial Superfly,,0.0,3034.73,0.0,0.0,2023-09-25,Retail,kolkata,2458.14,9.0
3531,Women,Basketball,LeBron 20,,0.0,9015.65,0.07,0.0,,Online,delhi,1932.99,
3532,Kids,Running,React Infinity,XL,0.0,9244.96,0.47,0.0,2024-05-07,Online,mumbai,-955.19,5.0
3533,Kids,Running,Air Zoom,L,0.0,6110.030000000001,0.0,0.0,2023-11-05,Retail,hyd,451.71,11.0
3534,Kids,Basketball,Zoom Freak,,3.0,3280.57,0.62,9780.691398,,Retail,kolkata,427.76,
3535,Kids,Basketball,LeBron 20,XL,0.0,6302.89,0.82,0.0,,Retail,pune,169.86,
3536,Women,Lifestyle,Dunk Low,12,0.0,3929.3,0.0,0.0,,Retail,bengaluru,3934.31,
3537,Men,Lifestyle,Blazer Mid,XL,2.0,5464.07,1.01,10817.765786,,Online,kolkata,3170.78,
3538,Kids,Basketball,Kyrie Flytrap,L,0.0,6110.030000000001,0.0,0.0,2024-12-12,Online,bengaluru,2787.81,12.0
3539,Kids,Lifestyle,Air Force 1,XL,3.0,7706.3,1.15,22853.03265,,Retail,hyderabad,2366.58,
3542,Men,Lifestyle,Air Force 1,,0.0,7199.03,0.61,0.0,,Retail,mumbai,1826.07,
3543,Kids,Lifestyle,Dunk Low,,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,pune,2712.79,
3544,Men,Running,Air Zoom,M,0.0,3923.39,0.0,0.0,,Retail,kolkata,-684.88,
3545,Men,Training,Flex Trainer,12,3.0,6110.030000000001,0.0,18330.090000000004,2023-08-03,Online,delhi,2239.86,8.0
3546,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,945.11,
3547,Kids,Soccer,Tiempo Legend,XL,4.0,6110.030000000001,0.0,24440.120000000003,,Online,delhi,2157.74,
3548,Kids,Soccer,Phantom GT,,3.0,6110.030000000001,0.0,18330.090000000004,2024-03-12,Online,kolkata,3366.32,3.0
3549,Kids,Training,SuperRep Go,L,0.0,4493.02,0.81,0.0,,Online,mumbai,14.79,
3550,Women,Lifestyle,Air Force 1,M,0.0,8645.09,0.0,0.0,,Online,bengaluru,3289.86,
3551,Women,Training,SuperRep Go,10,0.0,9948.15,1.12,0.0,2023-08-02,Retail,kolkata,-259.16,8.0
3552,Men,Running,React Infinity,XL,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,mumbai,762.95,
3553,Women,Running,Air Zoom,XL,2.0,5216.27,0.0,10432.54,2025-06-25,Online,pune,-720.87,6.0
3554,Men,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,2052.71,
3555,Kids,Soccer,Phantom GT,9,2.0,6110.030000000001,0.0,12220.060000000001,2025-04-26,Retail,hyderbad,-1069.25,4.0
3556,Women,Basketball,Kyrie Flytrap,M,4.0,6110.030000000001,0.0,24440.120000000003,2025-03-13,Retail,kolkata,-843.61,3.0
3557,Kids,Basketball,Air Jordan,L,1.0,6110.030000000001,0.66,6069.703802,,Retail,hyderabad,-884.81,
3558,Women,Training,Flex Trainer,L,4.0,4045.21,0.0,16180.84,,Online,mumbai,-113.44,
3559,Women,Running,Pegasus Turbo,M,0.0,6110.030000000001,0.0,0.0,,Online,delhi,-787.01,
3560,Women,Soccer,Phantom GT,,0.0,6110.030000000001,0.13,0.0,2023-07-26,Retail,hyderbad,3662.98,7.0
3561,Women,Basketball,Zoom Freak,11,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,1062.39,
3562,Women,Basketball,LeBron 20,,1.0,6110.030000000001,0.0,6110.030000000001,2024-10-31,Retail,delhi,1904.66,10.0
3563,Kids,Running,Pegasus Turbo,L,0.0,2470.43,0.0,0.0,,Online,kolkata,233.05,
3564,Kids,Soccer,Premier III,7,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,2685.43,
3565,Kids,Basketball,Kyrie Flytrap,XL,0.0,6110.030000000001,0.55,0.0,2024-08-27,Online,kolkata,3851.81,8.0
3566,Men,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,2315.64,
3567,Men,Lifestyle,Air Force 1,L,2.0,6110.030000000001,0.56,12151.627664000001,,Online,kolkata,1353.32,
3568,Women,Running,Pegasus Turbo,L,0.0,6099.8,1.2,0.0,,Retail,pune,1494.24,
3569,Women,Soccer,Phantom GT,12,0.0,9203.0,0.0,0.0,2024-08-12,Online,kolkata,1797.66,8.0
3570,Men,Soccer,Tiempo Legend,,0.0,9713.73,0.0,0.0,,Online,delhi,1914.18,
3571,Kids,Basketball,LeBron 20,XL,0.0,7596.71,0.0,0.0,,Online,delhi,166.47,
3572,Kids,Basketball,LeBron 20,6,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,3729.45,
3573,Men,Basketball,Air Jordan,,1.0,6830.98,0.39,6804.339177999999,2025-03-18,Retail,mumbai,-175.76,3.0
3574,Kids,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.96,0.0,2025-01-13,Online,bangalore,2589.0,1.0
3575,Women,Running,React Infinity,XL,0.0,5716.18,1.1,0.0,,Retail,pune,3271.27,
3576,Women,Lifestyle,Waffle One,M,2.0,3533.18,0.0,7066.36,2024-03-17,Retail,bengaluru,-586.23,3.0
3577,Women,Running,Pegasus Turbo,XL,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,102.77,
3578,Men,Lifestyle,Blazer Mid,XL,4.0,6348.19,0.0,25392.76,,Retail,hyderbad,1939.74,
3579,Men,Basketball,LeBron 20,XL,0.0,9995.55,0.0,0.0,2025-02-03,Retail,delhi,1962.41,2.0
3580,Men,Basketball,LeBron 20,,0.0,2992.37,0.0,0.0,,Retail,kolkata,677.35,
3581,Women,Soccer,Phantom GT,L,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,kolkata,2178.05,
3582,Kids,Soccer,Mercurial Superfly,M,0.0,2117.04,0.0,0.0,2024-09-01,Online,pune,806.52,9.0
3583,Men,Basketball,Kyrie Flytrap,12,0.0,3153.32,0.02,0.0,,Online,bengaluru,204.06,
3584,Men,Basketball,Air Jordan,10,0.0,3500.16,0.0,0.0,,Online,kolkata,-258.05,
3585,Men,Running,Air Zoom,XL,0.0,6110.030000000001,0.52,0.0,,Retail,kolkata,1263.91,
3586,Women,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,,Online,delhi,3579.64,
3587,Men,Training,SuperRep Go,6,0.0,6110.030000000001,0.0,0.0,2025-07-01,Online,bengaluru,-1182.04,7.0
3588,Men,Lifestyle,Waffle One,L,0.0,7808.46,0.0,0.0,,Online,pune,3190.87,
3589,Kids,Training,Flex Trainer,12,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,-247.69,
2025,Men,Lifestyle,Waffle One,,0.0,5245.87,0.0,0.0,,Retail,hyderbad,-1193.87,
3591,Kids,Running,Pegasus Turbo,8,0.0,3718.65,1.1,0.0,,Retail,delhi,2210.66,
3592,Women,Running,Free RN,L,0.0,8609.05,0.0,0.0,,Retail,kolkata,1289.77,
3593,Women,Basketball,Air Jordan,L,0.0,6452.43,0.0,0.0,,Online,pune,-1012.43,
3595,Kids,Running,Air Zoom,L,0.0,6890.68,0.0,0.0,2023-09-05,Online,pune,3385.84,9.0
3596,Men,Training,Metcon 7,8,2.0,6110.030000000001,0.0,12220.060000000001,,Online,pune,-66.97,
3597,Kids,Basketball,Zoom Freak,,0.0,6110.030000000001,1.17,0.0,,Online,hyd,230.4,
3598,Men,Soccer,Tiempo Legend,XL,1.0,6110.030000000001,0.0,6110.030000000001,,Online,delhi,-798.42,
3599,Kids,Training,Flex Trainer,L,0.0,6110.030000000001,0.0,0.0,,Online,pune,-1041.33,
3600,Women,Soccer,Phantom GT,,4.0,6110.030000000001,0.65,24281.259220000004,,Online,hyd,1129.12,
3601,Women,Running,Free RN,XL,2.0,4318.12,0.0,8636.24,,Retail,pune,2730.68,
2019,Men,Running,Air Zoom,8,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,-229.65,
3604,Kids,Training,Flex Trainer,,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,-1150.99,
3605,Men,Soccer,Phantom GT,M,2.0,8837.76,0.0,17675.52,,Online,hyderabad,1627.87,
3606,Women,Basketball,LeBron 20,XL,3.0,3515.86,0.0,10547.58,,Retail,pune,-511.49,
3607,Kids,Training,SuperRep Go,,0.0,3020.51,0.08,0.0,,Retail,kolkata,3934.51,
3608,Men,Soccer,Premier III,XL,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,-610.18,
3609,Men,Training,SuperRep Go,XL,0.0,6110.030000000001,0.0,0.0,,Online,delhi,-696.69,
3610,Kids,Lifestyle,Dunk Low,11,2.0,6110.030000000001,0.64,12141.851616000002,,Online,kolkata,-336.38,
3612,Women,Running,Air Zoom,XL,1.0,4632.0,0.0,4632.0,,Online,mumbai,2397.42,
3613,Men,Lifestyle,Blazer Mid,XL,4.0,6110.030000000001,0.0,24440.120000000003,2024-08-16,Online,hyderbad,2136.73,8.0
3614,Men,Training,ZoomX Invincible,L,0.0,6186.3,0.22,0.0,2024-09-17,Online,pune,2169.69,9.0
3615,Women,Lifestyle,Blazer Mid,,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,delhi,-582.42,
3616,Kids,Lifestyle,Blazer Mid,L,1.0,9799.16,0.0,9799.16,,Retail,kolkata,3969.15,
3617,Men,Soccer,Premier III,9,2.0,4694.37,0.0,9388.74,,Online,mumbai,2406.47,
3618,Men,Soccer,Mercurial Superfly,9,3.0,2209.45,0.0,6628.349999999999,,Retail,kolkata,932.04,
3619,Kids,Lifestyle,Air Force 1,L,0.0,8915.88,0.0,0.0,2025-02-07,Online,kolkata,824.23,2.0
3620,Men,Running,React Infinity,11,0.0,8561.18,0.0,0.0,,Retail,bangalore,1538.46,
3621,Women,Basketball,LeBron 20,L,0.0,9699.01,0.0,0.0,,Retail,mumbai,3858.11,
3622,Women,Soccer,Premier III,8,3.0,2187.91,0.0,6563.73,,Online,hyderbad,1951.56,
3623,Men,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.75,0.0,2025-06-24,Retail,mumbai,1980.48,6.0
3625,Kids,Soccer,Tiempo Legend,XL,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,849.98,
3626,Men,Running,React Infinity,7,0.0,6110.030000000001,0.0,0.0,,Retail,pune,1911.32,
3627,Kids,Training,SuperRep Go,8,0.0,6110.030000000001,1.07,0.0,,Online,mumbai,396.74,
3628,Kids,Running,Free RN,,0.0,8584.41,0.98,0.0,,Online,hyderbad,-357.52,
3629,Kids,Soccer,Mercurial Superfly,XL,0.0,6110.030000000001,0.0,0.0,,Online,hyderbad,-1052.78,
3631,Men,Training,Metcon 7,XL,0.0,2855.37,0.0,0.0,,Retail,bengaluru,185.49,
3632,Kids,Basketball,LeBron 20,,1.0,6110.030000000001,0.56,6075.813832000001,,Retail,bangalore,2836.11,
3633,Kids,Training,Flex Trainer,,2.0,3019.98,0.0,6039.96,,Online,bengaluru,1647.81,
3634,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,1.06,0.0,,Online,kolkata,3717.46,
3635,Men,Training,SuperRep Go,M,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,bangalore,3656.45,
3636,Women,Soccer,Tiempo Legend,M,2.0,7881.53,0.0,15763.06,2023-12-19,Retail,delhi,2615.73,12.0
3637,Women,Running,Pegasus Turbo,6,2.0,6577.39,0.0,13154.78,2025-05-29,Retail,delhi,1945.9,5.0
3638,Kids,Basketball,Air Jordan,8,0.0,3701.59,0.0,0.0,,Online,kolkata,1148.57,
3639,Men,Soccer,Mercurial Superfly,XL,0.0,6110.030000000001,0.43,0.0,,Online,pune,2929.76,
3640,Men,Training,Metcon 7,M,0.0,5219.18,0.0,0.0,,Online,delhi,309.65,
3641,Kids,Training,SuperRep Go,XL,0.0,6037.65,0.0,0.0,,Retail,delhi,-132.13,
3643,Kids,Training,Metcon 7,10,0.0,9262.45,0.73,0.0,,Online,kolkata,2037.13,
3644,Kids,Running,React Infinity,,0.0,5702.53,0.0,0.0,2023-10-31,Online,delhi,1437.04,10.0
3645,Men,Soccer,Tiempo Legend,,0.0,6830.85,0.81,0.0,,Online,kolkata,632.37,
3646,Men,Training,Flex Trainer,XL,3.0,6110.030000000001,0.0,18330.090000000004,,Online,bangalore,2873.66,
3647,Women,Basketball,LeBron 20,M,0.0,3263.64,0.0,0.0,,Retail,kolkata,3233.66,
3648,Men,Soccer,Tiempo Legend,M,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,3584.04,
3649,Kids,Lifestyle,Blazer Mid,XL,0.0,6486.51,0.0,0.0,,Online,kolkata,2408.58,
3650,Women,Soccer,Premier III,M,0.0,6110.030000000001,0.0,0.0,2024-01-07,Retail,delhi,-520.93,1.0
3651,Men,Training,SuperRep Go,M,0.0,8891.63,1.07,0.0,2024-12-17,Retail,delhi,-636.77,12.0
3652,Kids,Basketball,Air Jordan,XL,0.0,3176.7,0.0,0.0,2023-11-21,Online,hyderbad,3349.8,11.0
3653,Men,Running,Air Zoom,10,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,1642.93,
3654,Women,Training,Metcon 7,L,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,pune,2395.74,
3655,Women,Lifestyle,Air Force 1,6,0.0,6110.030000000001,0.0,0.0,,Retail,pune,3499.88,
3656,Men,Lifestyle,Waffle One,L,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,pune,3421.81,
3658,Women,Training,Flex Trainer,L,0.0,3516.53,0.0,0.0,,Retail,delhi,1485.12,
3659,Kids,Running,Air Zoom,7,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,684.79,
2033,Women,Running,React Infinity,M,0.0,6110.030000000001,0.8,0.0,2024-07-23,Retail,delhi,437.17,7.0
3661,Kids,Training,ZoomX Invincible,XL,0.0,9979.38,0.0,0.0,2024-12-05,Online,delhi,2957.86,12.0
3662,Kids,Lifestyle,Waffle One,,4.0,9032.9,0.64,35900.35776,,Online,bengaluru,131.76,
3663,Women,Training,SuperRep Go,L,0.0,5604.03,0.0,0.0,,Retail,delhi,3359.81,
3664,Women,Training,Flex Trainer,XL,0.0,6110.030000000001,1.22,0.0,,Retail,mumbai,480.16,
3665,Women,Lifestyle,Blazer Mid,,0.0,2958.1,0.0,0.0,2024-07-06,Retail,hyderabad,2003.55,7.0
3666,Women,Running,Air Zoom,,2.0,6110.030000000001,1.18,12075.863292,2025-04-07,Retail,delhi,3382.55,4.0
3667,Kids,Running,Air Zoom,M,4.0,9386.2,0.01,37541.04552000001,,Online,pune,-1121.02,
3668,Kids,Soccer,Premier III,XL,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,mumbai,795.86,
3669,Women,Lifestyle,Blazer Mid,L,0.0,2287.32,0.0,0.0,2023-08-27,Online,kolkata,3859.9,8.0
3670,Men,Lifestyle,Waffle One,10,1.0,6110.030000000001,0.0,6110.030000000001,,Online,pune,-929.07,
3671,Women,Running,Pegasus Turbo,9,2.0,6110.030000000001,0.01,12218.837994000001,,Retail,bengaluru,552.1,
3672,Women,Soccer,Tiempo Legend,7,3.0,7127.18,0.32,21313.119072,,Online,delhi,2651.63,
3673,Kids,Lifestyle,Dunk Low,7,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,2199.46,
3674,Men,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.0,0.0,,Online,pune,1819.44,
3675,Men,Running,Pegasus Turbo,9,2.0,6110.030000000001,0.0,12220.060000000001,,Online,delhi,3969.03,
3676,Men,Soccer,Tiempo Legend,M,0.0,6110.030000000001,1.24,0.0,,Online,delhi,1923.5,
3677,Women,Soccer,Mercurial Superfly,L,0.0,6110.030000000001,0.0,0.0,,Online,pune,717.69,
3678,Women,Lifestyle,Waffle One,10,3.0,6110.030000000001,0.0,18330.090000000004,,Online,kolkata,1488.91,
3679,Women,Basketball,Kyrie Flytrap,M,0.0,6110.030000000001,0.9,0.0,,Retail,bangalore,3341.51,
3680,Men,Training,Flex Trainer,XL,3.0,8835.41,0.92,26262.372684,2025-01-27,Retail,delhi,-746.28,1.0
3681,Men,Soccer,Phantom GT,L,0.0,6110.030000000001,0.95,0.0,,Online,hyd,1838.69,
3682,Women,Basketball,Zoom Freak,12,0.0,6158.05,1.12,0.0,,Retail,mumbai,160.21,
3683,Women,Soccer,Premier III,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-05-15,Retail,kolkata,-4.26,5.0
3684,Kids,Soccer,Tiempo Legend,L,0.0,3440.57,1.01,0.0,,Online,hyd,3299.44,
3685,Women,Basketball,Air Jordan,XL,0.0,2633.72,0.0,0.0,,Retail,hyderabad,1668.0,
3686,Women,Training,SuperRep Go,8,0.0,6110.030000000001,0.0,0.0,,Retail,hyderbad,-2.86,
3688,Kids,Running,React Infinity,L,1.0,5048.98,0.0,5048.98,,Retail,kolkata,1214.86,
3689,Women,Soccer,Phantom GT,XL,0.0,6110.030000000001,0.0,0.0,,Retail,pune,1854.17,
2028,Kids,Soccer,Phantom GT,M,2.0,6110.030000000001,0.97,12101.525418000001,,Retail,pune,2305.1,
3691,Men,Soccer,Premier III,11,4.0,6110.030000000001,0.51,24315.475388000003,,Online,bangalore,2305.88,
3692,Women,Basketball,Zoom Freak,,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,1194.35,
3693,Men,Basketball,Air Jordan,XL,0.0,4239.94,0.0,0.0,,Retail,hyderabad,-35.71,
3694,Kids,Soccer,Tiempo Legend,L,0.0,4954.41,0.0,0.0,,Online,hyd,1522.3,
3696,Kids,Training,ZoomX Invincible,M,0.0,6425.04,0.0,0.0,2024-11-09,Retail,kolkata,1966.58,11.0
3698,Women,Basketball,Zoom Freak,L,0.0,7268.55,0.34,0.0,,Retail,delhi,219.99,
3699,Women,Running,Air Zoom,7,0.0,8400.1,0.47,0.0,,Retail,delhi,249.58,
3700,Men,Soccer,Premier III,XL,2.0,3951.29,0.0,7902.58,,Online,delhi,-70.93,
3701,Men,Training,Metcon 7,L,0.0,9459.94,0.58,0.0,,Online,bengaluru,-463.88,
3702,Men,Running,React Infinity,M,0.0,6110.030000000001,0.99,0.0,2025-05-20,Online,pune,3398.32,5.0
3703,Men,Running,Air Zoom,M,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,326.86,
3704,Kids,Running,Pegasus Turbo,M,0.0,6110.030000000001,0.31,0.0,,Retail,delhi,3556.62,
3705,Kids,Training,Metcon 7,6,0.0,5644.1,0.09,0.0,2024-09-11,Online,hyderbad,3860.78,9.0
3706,Men,Running,Pegasus Turbo,M,1.0,9437.73,0.0,9437.73,,Retail,hyderbad,3271.38,
3707,Kids,Lifestyle,Waffle One,L,4.0,9532.8,0.0,38131.2,,Online,mumbai,732.26,
3708,Kids,Basketball,Kyrie Flytrap,12,0.0,4546.64,0.77,0.0,,Retail,bangalore,3305.02,
3710,Kids,Lifestyle,Blazer Mid,L,4.0,9015.8,0.0,36063.2,,Online,mumbai,1695.86,
3711,Kids,Basketball,Zoom Freak,,2.0,6110.030000000001,0.53,12155.293682000001,2023-12-28,Online,delhi,1077.08,12.0
3712,Kids,Basketball,Air Jordan,,0.0,3455.53,0.0,0.0,,Online,delhi,3810.67,
3713,Men,Basketball,Zoom Freak,XL,0.0,6110.030000000001,0.68,0.0,,Retail,pune,3271.73,
3714,Kids,Soccer,Tiempo Legend,L,2.0,3568.35,0.0,7136.7,,Retail,mumbai,2363.52,
3715,Men,Lifestyle,Air Force 1,L,4.0,6110.030000000001,0.0,24440.120000000003,,Online,bangalore,2774.43,
3716,Women,Soccer,Phantom GT,,0.0,7916.1,0.9,0.0,2023-08-23,Online,pune,2442.47,8.0
3717,Kids,Training,ZoomX Invincible,9,0.0,7781.11,0.0,0.0,,Retail,kolkata,-313.83,
3718,Kids,Training,ZoomX Invincible,,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,701.83,
3719,Men,Running,Free RN,,2.0,5943.38,0.23,11859.420452,,Online,bangalore,3260.51,
3720,Men,Lifestyle,Blazer Mid,XL,0.0,7365.14,0.0,0.0,2025-01-24,Retail,delhi,3369.92,1.0
3721,Kids,Soccer,Tiempo Legend,10,0.0,7155.1,0.0,0.0,,Retail,kolkata,2274.14,
3722,Kids,Training,ZoomX Invincible,7,1.0,9335.0,0.22,9314.463,2023-11-21,Retail,mumbai,1787.45,11.0
3724,Kids,Basketball,LeBron 20,XL,2.0,6110.030000000001,0.0,12220.060000000001,,Online,bengaluru,-866.33,
3725,Men,Soccer,Phantom GT,7,0.0,6318.92,0.0,0.0,,Online,bengaluru,3353.55,
3726,Kids,Soccer,Tiempo Legend,,0.0,6110.030000000001,0.0,0.0,,Retail,pune,-239.87,
3727,Women,Basketball,Zoom Freak,L,0.0,6110.030000000001,0.6,0.0,,Retail,delhi,1555.74,
3728,Men,Training,Metcon 7,7,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,1376.74,
3729,Men,Running,Free RN,M,0.0,6110.030000000001,0.0,0.0,,Retail,hyderabad,2966.82,
